,x,y,start time,end time,image_index,image_x,image_y,blur
355,1414.1,537.6,306443,306511,56,526.0999999999999,49.60000000000002,0.0
356,1415.2,544.2,306535,306563,56,527.2,56.200000000000045,0.0
357,1420.8,546.7,306603,306651,56,532.8,58.700000000000045,0.0
358,1544.6,536.1,306783,306843,56,656.5999999999999,48.10000000000002,0.0
359,1670.3,694.4,307079,307111,56,782.3,206.39999999999998,0.0
360,1313.6,1055.7,307707,307823,57,425.5999999999999,567.7,0.0
361,1369.0,1055.1,307847,309307,57,1369.0,1055.1,0.0
362,1330.9,1031.5,309323,310323,59,1330.9,1031.5,0.0
363,1448.9,1034.8,310347,310755,60,560.9000000000001,546.8,0.0
364,1425.3,522.6,311307,311335,60,537.3,34.60000000000002,0.0
365,1540.5,1014.4,311831,312075,61,652.5,526.4,13.204859782864117
366,1387.3,1072.7,312103,312395,61,499.29999999999995,584.7,13.204859782864117
367,1228.4,1063.5,312423,312787,61,340.4000000000001,575.5,13.204859782864117
368,1579.2,649.6,313135,313519,61,691.2,161.60000000000002,13.204859782864117
369,1562.3,529.8,313547,313647,61,674.3,41.799999999999955,13.204859782864117
370,1417.1,501.7,313711,313747,61,529.0999999999999,13.699999999999989,13.204859782864117
371,1977.0,753.8,313919,314291,61,1089.0,265.79999999999995,13.204859782864117
372,1570.5,737.3,314651,314671,61,682.5,249.29999999999995,13.204859782864117
373,1554.0,624.2,314703,314723,61,666.0,136.20000000000005,13.204859782864117
374,1551.0,566.0,315883,316047,62,663.0,78.0,12.458686681295678
375,1331.4,967.4,316323,316431,62,443.4000000000001,479.4,12.458686681295678
376,1512.2,979.4,316495,316791,62,624.2,491.4,12.458686681295678
377,1759.2,644.2,316815,316859,62,871.2,156.20000000000005,12.458686681295678
378,1353.5,1069.3,316895,317275,62,465.5,581.3,12.458686681295678
379,1636.0,496.6,317551,317571,62,748.0,8.600000000000023,12.458686681295678
380,1624.8,490.6,317595,317623,62,736.8,2.6000000000000227,12.458686681295678
381,1752.5,650.4,317847,317919,62,864.5,162.39999999999998,12.458686681295678
382,1739.4,656.2,317931,318047,62,851.4000000000001,168.20000000000005,12.458686681295678
383,1677.8,567.2,318203,318363,62,789.8,79.20000000000005,12.458686681295678
384,1755.3,483.5,318391,318411,62,867.3,-4.5,12.458686681295678
385,1544.2,784.4,318447,318547,62,656.2,296.4,12.458686681295678
386,1077.1,771.2,318595,318951,62,189.0999999999999,283.20000000000005,12.458686681295678
387,980.3,953.9,318975,319127,62,92.29999999999995,465.9,12.458686681295678
388,1080.8,1047.8,319155,319335,62,192.79999999999995,559.8,12.458686681295678
389,1480.6,717.2,319707,319831,62,592.5999999999999,229.20000000000005,12.458686681295678
390,1556.5,535.8,320527,320547,63,668.5,47.799999999999955,14.433575796641481
391,1505.3,507.4,321215,321243,63,617.3,19.399999999999977,14.433575796641481
392,1576.6,522.2,321303,321627,63,688.5999999999999,34.200000000000045,14.433575796641481
393,1707.5,563.4,321651,321939,63,819.5,75.39999999999998,14.433575796641481
394,1601.9,578.1,321959,322195,63,713.9000000000001,90.10000000000002,14.433575796641481
395,1543.6,522.7,322215,322443,63,655.5999999999999,34.700000000000045,14.433575796641481
396,1547.1,519.7,322455,322487,63,659.0999999999999,31.700000000000045,14.433575796641481
397,1763.5,729.0,324511,324535,64,875.5,241.0,12.860320372353108
398,1258.1,1017.1,325003,325175,64,370.0999999999999,529.1,12.860320372353108
399,1524.2,484.2,325439,325471,64,636.2,-3.8000000000000114,12.860320372353108
400,1518.2,473.2,326107,326131,64,630.2,-14.800000000000011,12.860320372353108
401,1521.5,473.5,326155,326187,64,633.5,-14.5,12.860320372353108
402,1427.3,541.3,326523,326595,64,539.3,53.299999999999955,12.860320372353108
403,1428.6,553.7,326619,326659,64,540.5999999999999,65.70000000000005,12.860320372353108
404,1590.2,518.7,326687,326859,64,702.2,30.700000000000045,12.860320372353108
405,1583.7,504.1,326883,326915,64,695.7,16.100000000000023,12.860320372353108
406,1483.9,488.4,326955,327095,64,595.9000000000001,0.39999999999997726,12.860320372353108
407,1482.3,497.1,327119,327211,64,594.3,9.100000000000023,12.860320372353108
408,1562.8,508.8,327267,327355,64,674.8,20.80000000000001,12.860320372353108
409,1559.3,521.7,327411,327463,64,671.3,33.700000000000045,12.860320372353108
410,1556.6,525.6,327487,327507,64,668.5999999999999,37.60000000000002,12.860320372353108
411,1770.2,679.3,327635,327767,64,882.2,191.29999999999995,12.860320372353108
412,1461.3,596.7,328335,328359,65,573.3,108.70000000000005,14.744323901618879
413,1580.7,635.0,328655,328943,65,692.7,147.0,14.744323901618879
414,1402.9,1065.9,329143,329287,65,514.9000000000001,577.9000000000001,14.744323901618879
415,1631.7,673.3,329703,330003,65,743.7,185.29999999999995,14.744323901618879
416,1526.0,519.3,330039,330079,65,638.0,31.299999999999955,14.744323901618879
417,1511.8,524.5,330339,330571,65,623.8,36.5,14.744323901618879
418,1788.2,625.4,330627,330671,65,900.2,137.39999999999998,14.744323901618879
419,1597.9,495.7,332775,332923,66,709.9000000000001,7.699999999999989,6.089800287858365
420,1383.6,498.4,332955,333407,66,495.5999999999999,10.399999999999977,6.089800287858365
421,1592.5,573.0,333439,333723,66,704.5,85.0,6.089800287858365
422,1611.7,695.3,334259,334303,66,723.7,207.29999999999995,6.089800287858365
423,1319.2,564.7,336611,336635,66,431.20000000000005,76.70000000000005,6.089800287858365
424,1287.9,502.5,336751,336811,66,399.9000000000001,14.5,6.089800287858365
425,1587.1,621.1,337607,337699,66,699.0999999999999,133.10000000000002,6.089800287858365
426,1827.7,624.0,337991,338027,66,939.7,136.0,6.089800287858365
427,1464.5,996.6,338083,338143,66,576.5,508.6,6.089800287858365
428,1469.7,1003.0,338171,338203,67,581.7,515.0,0.0
429,1469.7,1015.0,338231,338363,67,581.7,527.0,0.0
430,1351.9,1044.1,338391,338619,67,463.9000000000001,556.0999999999999,0.0
431,1639.7,711.8,338667,338775,67,751.7,223.79999999999995,0.0
432,1509.3,583.9,338935,338963,67,621.3,95.89999999999998,0.0
433,1417.5,570.5,339019,339075,67,529.5,82.5,0.0
434,1403.2,558.7,339091,339215,67,515.2,70.70000000000005,0.0
435,1388.2,561.0,339239,339507,67,1388.2,561.0,0.0
436,1479.6,562.9,339531,339647,68,591.5999999999999,74.89999999999998,0.0
437,1482.0,567.3,339671,339715,68,594.0,79.29999999999995,0.0
438,1496.2,569.5,339739,340011,68,608.2,81.5,0.0
439,1637.9,562.3,340055,340159,68,749.9000000000001,74.29999999999995,0.0
440,1620.0,554.4,340175,340287,68,732.0,66.39999999999998,0.0
441,1466.2,541.8,340315,340343,69,578.2,53.799999999999955,0.0
442,1449.1,543.1,340371,340427,69,561.0999999999999,55.10000000000002,0.0
443,1449.5,546.6,340479,340515,69,561.5,58.60000000000002,0.0
444,1455.7,530.0,340707,340727,69,567.7,42.0,0.0
445,1451.5,525.3,340751,340775,69,563.5,37.299999999999955,0.0
446,1447.1,518.7,340799,340819,69,559.0999999999999,30.700000000000045,0.0
447,1444.2,514.8,340871,340943,69,556.2,26.799999999999955,0.0
448,1444.1,521.9,340967,340995,69,556.0999999999999,33.89999999999998,0.0
449,1435.3,521.3,341007,341147,69,547.3,33.299999999999955,0.0
450,1434.7,530.4,341203,341243,70,546.7,42.39999999999998,0.0
451,1452.2,545.6,341451,341475,70,564.2,57.60000000000002,0.0
452,1691.8,673.4,341659,341707,70,803.8,185.39999999999998,0.0
453,1438.4,1034.0,341751,341891,70,550.4000000000001,546.0,0.0
454,1500.7,1041.4,341911,342247,70,612.7,553.4000000000001,0.0
455,1373.2,1047.1,342275,342831,70,1373.2,1047.1,0.0
456,1469.9,1068.3,342859,343307,71,581.9000000000001,580.3,0.0
457,1372.6,1071.7,343551,343995,71,1372.6,1071.7,0.0
458,1495.9,1047.1,344023,344443,72,607.9000000000001,559.0999999999999,0.0
459,1581.3,629.2,344891,345239,72,693.3,141.20000000000005,0.0
460,1727.8,749.1,345271,345311,72,839.8,261.1,0.0
461,1456.0,1120.2,345335,345715,72,1456.0,1120.2,0.0
462,1461.8,1110.9,345767,345811,73,573.8,622.9000000000001,18.69676291065202
463,1498.6,615.4,346571,346851,73,610.5999999999999,127.39999999999998,18.69676291065202
464,1487.5,544.0,346875,346903,73,599.5,56.0,18.69676291065202
465,1364.3,1070.4,346967,347311,73,476.29999999999995,582.4000000000001,18.69676291065202
466,1425.8,1058.3,347331,348099,73,537.8,570.3,18.69676291065202
467,1477.3,1065.7,348115,348671,73,589.3,577.7,18.69676291065202
468,1413.7,1063.3,348687,348979,73,525.7,575.3,18.69676291065202
469,1760.8,725.5,349023,349051,73,872.8,237.5,18.69676291065202
470,1405.5,996.5,349223,349251,73,517.5,508.5,18.69676291065202
471,1410.3,1006.7,349315,349575,73,1410.3,1006.7,18.69676291065202
472,1544.3,1008.7,349655,349783,74,656.3,520.7,7.618256171625237
473,1433.7,1018.2,349811,349919,74,545.7,530.2,7.618256171625237
474,1495.8,567.8,350295,350347,74,607.8,79.79999999999995,7.618256171625237
475,1490.4,522.5,350371,350491,74,602.4000000000001,34.5,7.618256171625237
476,1376.8,1079.2,350599,350879,74,488.79999999999995,591.2,7.618256171625237
477,1431.2,1070.7,350907,351179,74,543.2,582.7,7.618256171625237
478,1255.1,1067.5,351207,351399,74,367.0999999999999,579.5,7.618256171625237
479,1324.5,1278.0,351431,351587,74,436.5,790.0,7.618256171625237
480,1526.0,1371.0,351635,351843,74,638.0,883.0,7.618256171625237
481,1509.5,1354.9,351855,352035,74,621.5,866.9000000000001,7.618256171625237
482,1105.8,1403.1,352083,352699,74,217.79999999999995,915.0999999999999,7.618256171625237
483,1224.9,1171.0,353343,353399,74,336.9000000000001,683.0,7.618256171625237
484,1335.0,1112.0,353427,353743,74,1335.0,1112.0,7.618256171625237
485,1428.8,1061.6,353763,354007,75,540.8,573.5999999999999,6.792990246104564
486,1748.8,609.9,355147,355167,75,860.8,121.89999999999998,6.792990246104564
487,1531.5,803.5,357659,357679,75,643.5,315.5,6.792990246104564
488,1515.3,737.3,357731,357815,75,627.3,249.29999999999995,6.792990246104564
489,1580.3,643.0,357851,357879,76,692.3,155.0,17.37875606602315
490,1580.7,617.6,357891,357919,76,692.7,129.60000000000002,17.37875606602315
491,1259.7,690.8,359023,359051,76,371.70000000000005,202.79999999999995,17.37875606602315
492,1243.6,675.5,359135,359155,76,355.5999999999999,187.5,17.37875606602315
493,1253.9,666.5,359215,359247,76,365.9000000000001,178.5,17.37875606602315
494,1611.7,610.1,361163,361303,76,723.7,122.10000000000002,17.37875606602315
495,1649.8,589.7,361323,361527,76,761.8,101.70000000000005,17.37875606602315
496,1581.4,575.6,361543,361763,76,693.4000000000001,87.60000000000002,17.37875606602315
497,1800.6,563.2,361795,362007,76,1800.6,563.2,17.37875606602315
498,1544.5,530.7,362035,362075,77,656.5,42.700000000000045,4.472416714022868
499,1493.6,537.7,362215,362423,77,605.5999999999999,49.700000000000045,4.472416714022868
500,1579.5,606.4,362527,362591,77,691.5,118.39999999999998,4.472416714022868
501,1516.1,759.3,363051,363447,77,628.0999999999999,271.29999999999995,4.472416714022868
502,1623.0,556.6,363475,363495,77,735.0,68.60000000000002,4.472416714022868
503,1593.3,524.4,363519,363751,77,705.3,36.39999999999998,4.472416714022868
504,1556.8,703.8,364367,364607,77,668.8,215.79999999999995,4.472416714022868
505,1814.8,673.9,364691,364783,77,926.8,185.89999999999998,4.472416714022868
506,1540.7,1004.3,364843,364899,77,652.7,516.3,4.472416714022868
507,1609.8,710.3,365283,365567,77,721.8,222.29999999999995,4.472416714022868
508,1576.2,585.2,365591,365615,77,688.2,97.20000000000005,4.472416714022868
509,1566.3,560.1,365667,365695,77,678.3,72.10000000000002,4.472416714022868
510,1567.6,549.3,365731,365775,77,679.5999999999999,61.299999999999955,4.472416714022868
511,1502.4,518.0,365795,365819,77,614.4000000000001,30.0,4.472416714022868
512,1497.0,513.4,365843,365879,77,609.0,25.399999999999977,4.472416714022868
513,1507.7,550.5,365943,366139,77,619.7,62.5,4.472416714022868
514,1561.7,540.6,366163,366195,78,673.7,52.60000000000002,1.7171230832246742
515,1610.5,774.3,366491,366859,78,722.5,286.29999999999995,1.7171230832246742
516,1369.3,980.0,367331,367371,78,481.29999999999995,492.0,1.7171230832246742
517,1610.8,565.5,367423,367463,78,722.8,77.5,1.7171230832246742
518,1592.7,573.5,367611,367651,78,704.7,85.5,1.7171230832246742
519,1615.4,905.7,368003,368055,78,727.4000000000001,417.70000000000005,1.7171230832246742
520,1592.7,801.8,368079,368219,78,704.7,313.79999999999995,1.7171230832246742
521,1451.3,597.4,368795,369015,78,563.3,109.39999999999998,1.7171230832246742
522,1512.7,557.0,369043,369147,78,624.7,69.0,1.7171230832246742
523,1615.4,616.1,369523,369563,78,727.4000000000001,128.10000000000002,1.7171230832246742
524,1592.0,793.9,369959,370015,78,704.0,305.9,1.7171230832246742
525,1482.6,633.0,370039,370107,78,594.5999999999999,145.0,1.7171230832246742
526,1568.9,575.6,370303,370347,78,680.9000000000001,87.60000000000002,1.7171230832246742
527,1332.5,1012.8,370391,370647,78,444.5,524.8,1.7171230832246742
528,1566.8,632.6,371015,371063,78,678.8,144.60000000000002,1.7171230832246742
529,1613.3,514.3,371323,371343,78,725.3,26.299999999999955,1.7171230832246742
530,1629.6,524.9,371367,371407,78,741.5999999999999,36.89999999999998,1.7171230832246742
531,1385.0,974.1,371451,372215,78,1385.0,974.1,1.7171230832246742
532,1435.9,1020.5,372239,372727,79,547.9000000000001,532.5,0.0
533,1334.9,1033.2,372751,373495,79,1334.9,1033.2,0.0
534,1429.0,1010.9,373519,373711,80,541.0,522.9,0.0
535,1597.5,481.1,373807,373951,80,709.5,-6.899999999999977,0.0
536,1600.6,482.6,373975,374063,80,712.5999999999999,-5.399999999999977,0.0
537,1489.9,456.4,374091,374615,80,1489.9,456.4,0.0
538,1624.3,434.5,374643,375115,81,736.3,-53.5,0.0
539,1603.3,458.7,375139,375183,81,715.3,-29.30000000000001,0.0
540,1478.7,449.7,375527,375559,82,590.7,-38.30000000000001,0.0
541,1489.7,452.1,375583,375647,82,601.7,-35.89999999999998,0.0
542,1437.0,1042.4,375815,376083,82,549.0,554.4000000000001,0.0
543,1330.5,1019.1,376107,376675,82,1330.5,1019.1,0.0
544,1449.7,1019.9,376811,377431,83,1449.7,1019.9,0.0
545,1326.7,1109.2,377459,378171,84,438.70000000000005,621.2,0.0
546,1817.0,690.3,378763,378867,84,929.0,202.29999999999995,0.0
547,1387.3,1001.7,379315,379507,85,499.29999999999995,513.7,9.582736108065635
548,1395.7,1099.6,379523,379855,85,507.70000000000005,611.5999999999999,9.582736108065635
549,1246.2,1154.6,379899,380039,85,358.20000000000005,666.5999999999999,9.582736108065635
550,1566.5,602.2,380355,380691,85,678.5,114.20000000000005,9.582736108065635
551,1361.1,1044.3,380795,380923,85,473.0999999999999,556.3,9.582736108065635
552,1391.6,1109.5,380947,381091,85,503.5999999999999,621.5,9.582736108065635
553,1292.3,1182.1,381115,381575,85,404.29999999999995,694.0999999999999,9.582736108065635
554,1425.0,1029.9,381623,381883,85,537.0,541.9000000000001,9.582736108065635
555,1393.3,1016.9,381899,381959,85,505.29999999999995,528.9,9.582736108065635
556,1572.1,818.7,382355,382395,85,684.0999999999999,330.70000000000005,9.582736108065635
557,766.7,971.6,382507,382583,85,-121.29999999999995,483.6,9.582736108065635
558,1420.8,1045.3,383199,383231,85,532.8,557.3,9.582736108065635
559,1409.9,1047.8,383903,383979,86,521.9000000000001,559.8,9.196718272180078
560,1316.5,1058.2,383999,384227,86,428.5,570.2,9.196718272180078
561,1552.8,632.7,384611,384883,86,664.8,144.70000000000005,9.196718272180078
562,1640.5,593.9,384951,385027,86,752.5,105.89999999999998,9.196718272180078
563,1637.9,611.7,385167,385203,86,749.9000000000001,123.70000000000005,9.196718272180078
564,1633.6,602.8,385235,385267,86,745.5999999999999,114.79999999999995,9.196718272180078
565,1535.9,582.1,385867,386047,86,647.9000000000001,94.10000000000002,9.196718272180078
566,1597.1,570.7,386067,386087,86,709.0999999999999,82.70000000000005,9.196718272180078
567,1497.8,1032.2,386139,386431,86,609.8,544.2,9.196718272180078
568,1407.1,1034.0,386459,386603,86,519.0999999999999,546.0,9.196718272180078
569,1601.2,581.1,386943,387087,86,713.2,93.10000000000002,9.196718272180078
570,2097.8,931.6,387199,387275,86,1209.8000000000002,443.6,9.196718272180078
571,1777.1,1351.5,387299,387379,86,889.0999999999999,863.5,9.196718272180078
572,1673.0,638.3,387723,387883,87,785.0,150.29999999999995,14.790246847421368
573,1598.0,578.1,387975,388003,87,710.0,90.10000000000002,14.790246847421368
574,1368.8,1039.0,388051,388319,87,480.79999999999995,551.0,14.790246847421368
575,1551.0,992.2,388351,388963,87,663.0,504.20000000000005,14.790246847421368
576,1425.0,1022.1,388991,389195,87,537.0,534.1,14.790246847421368
577,1943.2,823.2,389535,389583,87,1055.2,335.20000000000005,14.790246847421368
578,1901.3,705.2,389595,389751,87,1013.3,217.20000000000005,14.790246847421368
579,2047.7,616.3,389783,389807,87,1159.7,128.29999999999995,14.790246847421368
580,2043.5,571.2,389835,389855,87,1155.5,83.20000000000005,14.790246847421368
581,2038.0,617.5,390019,390167,87,1150.0,129.5,14.790246847421368
582,1353.3,896.5,390475,390543,87,465.29999999999995,408.5,14.790246847421368
583,1062.5,935.9,390619,390675,87,174.5,447.9,14.790246847421368
584,1000.3,1037.0,390827,391231,87,112.29999999999995,549.0,14.790246847421368
585,1544.7,519.1,404867,404991,90,656.7,31.100000000000023,18.337670411710974
586,1365.1,1071.4,405075,405539,90,477.0999999999999,583.4000000000001,18.337670411710974
587,1468.0,1055.1,405567,405703,90,1468.0,1055.1,18.337670411710974
588,1876.5,794.3,405747,405767,91,988.5,306.29999999999995,0.0
589,1803.8,649.4,405903,405951,91,915.8,161.39999999999998,0.0
590,1486.2,1001.8,405983,406047,91,598.2,513.8,0.0
591,1372.9,1004.7,406075,406959,91,1372.9,1004.7,0.0
592,1710.0,634.8,407011,407039,92,822.0,146.79999999999995,0.0
593,1716.4,633.4,407051,407087,92,828.4000000000001,145.39999999999998,0.0
594,1716.1,642.3,407139,407263,92,1716.1,642.3,0.0
595,1720.3,649.4,407283,407303,93,832.3,161.39999999999998,0.0
596,1713.8,650.5,407327,407351,93,825.8,162.5,0.0
597,1699.9,661.1,407411,407479,93,811.9000000000001,173.10000000000002,0.0
598,1690.6,667.7,407503,407623,93,802.5999999999999,179.70000000000005,0.0
599,1431.9,541.8,408031,408071,93,1431.9,541.8,0.0
600,1476.6,1002.3,408555,408831,94,588.5999999999999,514.3,0.0
601,1361.6,1014.2,408855,409335,94,1361.6,1014.2,0.0
602,1471.2,1010.5,409359,410207,95,1471.2,1010.5,0.0
603,1358.1,1020.1,410235,410667,96,470.0999999999999,532.1,0.0
604,1425.6,1052.6,410691,410879,96,537.5999999999999,564.5999999999999,0.0
605,1563.4,577.2,411371,411479,96,675.4000000000001,89.20000000000005,0.0
606,1391.7,975.6,412071,412235,97,503.70000000000005,487.6,0.8707744300623976
607,1402.2,1044.8,412247,412675,97,514.2,556.8,0.8707744300623976
608,1300.8,1058.2,412703,413127,97,412.79999999999995,570.2,0.8707744300623976
609,1069.9,901.5,413171,413351,97,181.9000000000001,413.5,0.8707744300623976
610,1385.3,987.0,413407,413611,97,497.29999999999995,499.0,0.8707744300623976
611,1482.5,1031.4,413639,413795,97,594.5,543.4000000000001,0.8707744300623976
612,1601.0,681.4,414111,414231,97,713.0,193.39999999999998,0.8707744300623976
613,1976.9,671.7,414339,414379,97,1088.9,183.70000000000005,0.8707744300623976
614,2132.0,700.6,414507,414663,97,1244.0,212.60000000000002,0.8707744300623976
615,1274.4,1099.7,414723,414971,97,386.4000000000001,611.7,0.8707744300623976
616,1343.8,1172.8,414999,415359,97,455.79999999999995,684.8,0.8707744300623976
617,1276.3,1092.6,415399,415559,97,388.29999999999995,604.5999999999999,0.8707744300623976
618,1155.4,957.3,415603,415727,97,267.4000000000001,469.29999999999995,0.8707744300623976
619,1685.6,905.0,416079,416111,98,797.5999999999999,417.0,1.861219429897556
620,1401.4,1081.6,416927,417263,98,513.4000000000001,593.5999999999999,1.861219429897556
621,1344.2,1051.3,417279,417319,98,456.20000000000005,563.3,1.861219429897556
622,1465.1,746.8,417667,417851,98,577.0999999999999,258.79999999999995,1.861219429897556
623,1571.9,533.0,417875,417947,98,683.9000000000001,45.0,1.861219429897556
624,1401.7,994.3,417999,418063,98,513.7,506.29999999999995,1.861219429897556
625,1640.0,633.9,418407,418679,98,752.0,145.89999999999998,1.861219429897556
626,1644.4,647.8,418811,418843,98,756.4000000000001,159.79999999999995,1.861219429897556
627,1390.2,985.2,418919,419227,98,502.20000000000005,497.20000000000005,1.861219429897556
628,1460.1,987.2,419251,419447,98,572.0999999999999,499.20000000000005,1.861219429897556
629,1558.6,601.4,419779,420099,98,670.5999999999999,113.39999999999998,1.861219429897556
630,1552.5,520.8,420151,420175,99,664.5,32.799999999999955,14.59839571259564
631,1308.8,514.1,420207,420251,99,420.79999999999995,26.100000000000023,14.59839571259564
632,1290.0,503.3,420279,420359,99,402.0,15.300000000000011,14.59839571259564
633,1411.2,478.9,420411,420439,99,523.2,-9.100000000000023,14.59839571259564
634,1412.9,478.7,420467,420531,99,524.9000000000001,-9.300000000000011,14.59839571259564
635,916.2,543.8,420819,420851,99,28.200000000000045,55.799999999999955,14.59839571259564
636,1140.4,556.7,420935,421015,99,252.4000000000001,68.70000000000005,14.59839571259564
637,1159.4,605.7,421295,421319,99,271.4000000000001,117.70000000000005,14.59839571259564
638,1744.2,801.6,421687,421851,99,856.2,313.6,14.59839571259564
639,1982.9,661.0,421911,421967,99,1094.9,173.0,14.59839571259564
640,2131.0,787.2,422059,422455,99,1243.0,299.20000000000005,14.59839571259564
641,2307.0,917.4,422543,422659,99,1419.0,429.4,14.59839571259564
642,1788.7,988.6,423051,423167,99,900.7,500.6,14.59839571259564
643,1688.3,836.9,423679,424019,99,800.3,348.9,14.59839571259564
644,968.9,887.8,424099,424127,99,80.89999999999998,399.79999999999995,14.59839571259564
645,974.2,888.3,424215,424247,99,86.20000000000005,400.29999999999995,14.59839571259564
646,3270.0,292.8,424415,424551,100,2382.0,-195.2,3.9515790741401147
647,3270.0,168.1,424563,424695,100,2382.0,-319.9,3.9515790741401147
648,1555.0,667.2,424783,424999,100,667.0,179.20000000000005,3.9515790741401147
649,1447.3,1112.1,425115,425203,100,559.3,624.0999999999999,3.9515790741401147
650,1553.6,941.7,427275,427299,100,665.5999999999999,453.70000000000005,3.9515790741401147
651,1576.8,708.7,427387,427415,100,688.8,220.70000000000005,3.9515790741401147
652,1579.6,641.9,427475,427543,100,691.5999999999999,153.89999999999998,3.9515790741401147
653,1484.9,529.8,427571,427631,100,596.9000000000001,41.799999999999955,3.9515790741401147
654,1474.9,512.1,427667,427711,100,586.9000000000001,24.100000000000023,3.9515790741401147
655,1471.3,487.5,427763,428075,100,583.3,-0.5,3.9515790741401147
656,1498.2,481.7,428091,428295,100,610.2,-6.300000000000011,3.9515790741401147
657,1616.1,640.3,428559,428595,101,728.0999999999999,152.29999999999995,4.436055454994776
658,1618.8,645.5,428619,428723,101,730.8,157.5,4.436055454994776
659,1519.3,577.9,429015,429231,101,631.3,89.89999999999998,4.436055454994776
660,1371.3,1021.2,429363,429531,101,483.29999999999995,533.2,4.436055454994776
661,1740.1,694.1,429695,429939,101,852.0999999999999,206.10000000000002,4.436055454994776
662,1509.2,523.2,430411,430447,101,621.2,35.200000000000045,4.436055454994776
663,1502.3,522.3,430459,430515,101,614.3,34.299999999999955,4.436055454994776
664,1500.9,529.0,430539,430559,101,612.9000000000001,41.0,4.436055454994776
665,1504.1,530.1,430615,430691,101,616.0999999999999,42.10000000000002,4.436055454994776
666,1534.6,518.6,430827,430871,101,646.5999999999999,30.600000000000023,4.436055454994776
667,1465.8,521.0,431143,431307,101,577.8,33.0,4.436055454994776
668,1464.4,518.4,431335,431363,101,576.4000000000001,30.399999999999977,4.436055454994776
669,1474.0,515.2,431427,431539,101,586.0,27.200000000000045,4.436055454994776
670,1390.8,497.1,431559,431679,101,502.79999999999995,9.100000000000023,4.436055454994776
671,1471.2,493.1,431715,431775,101,583.2,5.100000000000023,4.436055454994776
672,1465.6,491.6,431863,432003,101,577.5999999999999,3.6000000000000227,4.436055454994776
673,1454.6,484.7,432027,432055,101,566.5999999999999,-3.3000000000000114,4.436055454994776
674,1444.1,486.4,432111,432183,101,556.0999999999999,-1.6000000000000227,4.436055454994776
675,1491.0,487.8,432219,432271,101,603.0,-0.19999999999998863,4.436055454994776
676,1490.1,498.1,432355,432399,101,602.0999999999999,10.100000000000023,4.436055454994776
677,1559.7,651.6,432791,433111,102,671.7,163.60000000000002,2.4199404711226613
678,1007.0,738.6,433647,433787,102,119.0,250.60000000000002,2.4199404711226613
679,1344.6,1198.7,433815,433971,102,456.5999999999999,710.7,2.4199404711226613
680,1402.4,462.4,435675,435907,102,514.4000000000001,-25.600000000000023,2.4199404711226613
681,1335.5,439.3,435939,435987,102,447.5,-48.69999999999999,2.4199404711226613
682,1337.2,443.1,436015,436119,102,449.20000000000005,-44.89999999999998,2.4199404711226613
683,1455.8,436.1,436147,436395,102,567.8,-51.89999999999998,2.4199404711226613
684,1580.0,457.4,436427,436483,102,692.0,-30.600000000000023,2.4199404711226613
685,1574.2,461.9,436511,436563,102,686.2,-26.100000000000023,2.4199404711226613
686,1571.0,472.7,436591,436663,102,683.0,-15.300000000000011,2.4199404711226613
687,1524.5,538.9,436851,436959,102,636.5,50.89999999999998,2.4199404711226613
688,1517.9,499.1,436983,437003,102,629.9000000000001,11.100000000000023,2.4199404711226613
689,1393.4,1051.1,437171,437735,102,505.4000000000001,563.0999999999999,2.4199404711226613
690,1337.7,1064.5,437755,438683,102,1337.7,1064.5,2.4199404711226613
691,1596.9,417.3,438891,439243,103,708.9000000000001,-70.69999999999999,0.0
692,1475.3,349.5,439271,439747,103,1475.3,349.5,0.0
693,1612.4,289.3,439779,440287,104,724.4000000000001,-198.7,0.0
694,1517.6,319.9,440311,440567,104,1517.6,319.9,0.0
695,1515.6,322.3,440599,440839,105,627.5999999999999,-165.7,0.0
696,1436.8,299.1,440859,440915,105,548.8,-188.89999999999998,0.0
697,1427.0,314.4,440935,441179,105,539.0,-173.60000000000002,0.0
698,1556.6,568.7,441319,441387,105,1556.6,568.7,0.0
699,1603.2,415.1,441407,441631,106,715.2,-72.89999999999998,0.0
700,1589.4,387.6,441643,441815,106,701.4000000000001,-100.39999999999998,0.0
701,1470.2,355.0,441847,441959,106,582.2,-133.0,0.0
702,1373.7,862.9,442047,442187,106,485.70000000000005,374.9,0.0
703,1532.5,871.0,442223,442335,106,644.5,383.0,0.0
704,1558.1,773.7,442599,442619,106,670.0999999999999,285.70000000000005,0.0
705,1614.6,723.0,442727,442775,106,726.5999999999999,235.0,0.0
706,1610.5,707.1,442787,442867,106,722.5,219.10000000000002,0.0
707,1493.9,660.4,443011,443115,106,605.9000000000001,172.39999999999998,0.0
708,1528.2,645.5,443255,443283,106,640.2,157.5,0.0
709,1528.0,640.7,443311,443387,106,1528.0,640.7,0.0
710,1354.8,978.1,443467,443523,107,466.79999999999995,490.1,0.0
711,1546.0,636.8,443615,443703,107,658.0,148.79999999999995,0.0
712,1353.4,1049.2,443731,443859,107,465.4000000000001,561.2,0.0
713,1440.4,1079.1,443883,444715,107,1440.4,1079.1,0.0
714,1444.5,432.7,445191,445219,108,556.5,-55.30000000000001,0.0
715,1504.7,624.0,445359,445495,108,616.7,136.0,0.0
716,3270.0,1100.5,445707,445735,108,2382.0,612.5,0.0
