,duration,start time,end time,start x,end x,start y,end y,size,distance,speed,image_index,blur
210,116,251919,252035,1457.5,1284.6,647.5,1126.7,509.4379746347931,509.4379746347931,4.391706677886147,38,12.52424290189035
211,16,252259,252275,1280.0,1369.6,1179.1,1129.1,102.6068223852585,102.6068223852585,6.412926399078656,38,12.52424290189035
212,16,252595,252611,1369.0,1469.8,1085.9,1066.1,102.72623812833797,102.72623812833797,6.420389883021123,38,12.52424290189035
213,20,252855,252875,1472.9,1358.1,1040.7,1027.7,115.5337180220564,115.5337180220564,5.77668590110282,38,12.52424290189035
214,16,253147,253163,1353.0,1275.7,1012.0,1006.6,77.48838622658232,77.48838622658232,4.843024139161395,38,12.52424290189035
215,424,253443,253867,1280.2,1512.9,984.4,671.4,390.02344801306504,390.02344801306504,0.9198666226723232,38,12.52424290189035
216,20,254063,254083,1478.6,1479.4,502.2,505.4,3.298484500494162,3.298484500494162,0.1649242250247081,38,12.52424290189035
217,64,254151,254215,1495.7,1398.5,488.3,1002.6,523.4045567245283,523.4045567245283,8.178196198820755,38,12.52424290189035
218,16,254283,254299,1397.2,1350.3,1029.9,1006.9,52.23609862920482,52.23609862920482,3.264756164325301,39,4.139392566537814
219,24,254631,254655,1346.3,1514.3,1023.9,1011.3,168.47183740910526,168.47183740910526,7.019659892046053,39,4.139392566537814
220,32,255171,255203,1518.6,1787.7,992.2,661.5,426.35349183512045,426.35349183512045,13.323546619847514,39,4.139392566537814
221,528,255231,255759,1792.7,1851.1,654.4,740.5,104.03734906272837,104.03734906272837,0.19704043383092493,39,4.139392566537814
222,16,255819,255835,1815.4,1716.1,686.6,662.1,102.27775906813777,102.27775906813777,6.3923599417586106,39,4.139392566537814
223,44,255947,255991,1675.9,1866.4,601.5,777.0,259.01833911906704,259.01833911906704,5.886780434524251,39,4.139392566537814
224,120,256031,256151,1886.9,1426.9,781.3,1277.8,676.8398998286079,676.8398998286079,5.640332498571733,39,4.139392566537814
225,348,256659,257007,1437.2,1513.0,1281.6,590.4,695.3438573828059,695.3438573828059,1.9981145327092125,39,4.139392566537814
226,60,257191,257251,1477.2,1365.1,489.0,1053.5,575.5229448075897,575.5229448075897,9.592049080126495,39,4.139392566537814
227,40,257519,257559,1336.3,1546.6,1103.8,1053.1,216.3251719056291,216.3251719056291,5.408129297640728,39,4.139392566537814
228,20,257807,257827,1522.9,1422.6,1039.1,1036.1,100.3448553738558,100.3448553738558,5.01724276869279,39,4.139392566537814
229,40,258363,258403,1448.5,1695.5,1056.3,1026.8,248.75540195139482,248.75540195139482,6.218885048784871,39,4.139392566537814
230,20,258679,258699,1643.1,1453.0,1024.7,1026.2,190.10591784581553,190.10591784581553,9.505295892290777,40,16.920054435595556
231,20,258911,258931,1446.2,1312.2,1026.1,1048.9,135.92586214550934,135.92586214550934,6.796293107275467,40,16.920054435595556
232,40,259451,259491,1325.5,1765.1,1047.1,575.5,644.7128973426853,644.7128973426853,16.117822433567135,40,16.920054435595556
233,228,259539,259767,1749.3,1634.0,591.1,907.9,337.12954483402956,337.12954483402956,1.4786383545352173,40,16.920054435595556
234,16,259939,259955,1633.4,1528.4,936.8,894.8,113.08846094982458,113.08846094982458,7.068028809364036,40,16.920054435595556
235,344,260115,260459,1488.6,1588.4,885.7,803.2,129.48470952201282,129.48470952201282,0.3764090393081768,40,16.920054435595556
236,16,260499,260515,1554.0,1546.9,683.1,658.0,26.08486151007898,26.08486151007898,1.6303038443799363,40,16.920054435595556
237,20,260675,260695,1533.7,1537.5,552.2,540.8,12.016655108639913,12.016655108639913,0.6008327554319957,40,16.920054435595556
238,56,260727,260783,1729.5,1729.5,714.9,714.9,0.0,0.0,0.0,40,16.920054435595556
239,40,260827,260867,1726.3,1384.8,721.5,1094.6,505.79230915465683,505.79230915465683,12.644807728866422,40,16.920054435595556
240,12,261183,261195,1414.5,1364.6,1085.1,1076.6,50.61877122175141,50.61877122175141,4.218230935145951,40,16.920054435595556
241,36,261763,261799,1380.7,1176.0,1051.1,969.9,220.21700660938976,220.21700660938976,6.117139072483049,40,16.920054435595556
242,644,262331,262975,1143.6,1556.5,1005.1,632.6,556.0959089941231,556.0959089941231,0.8635029642765887,40,16.920054435595556
243,196,263039,263235,1536.4,1774.9,562.3,659.0,257.3579996813777,257.3579996813777,1.3130510187825393,41,5.953444410158846
244,28,263283,263311,1783.8,1457.0,677.4,1034.5,484.06471674766794,484.06471674766794,17.288025598130996,41,5.953444410158846
245,12,263439,263451,1450.2,1410.8,1079.2,1058.8,44.36800649116445,44.36800649116445,3.697333874263704,41,5.953444410158846
246,12,263711,263723,1393.9,1336.4,1042.2,1044.9,57.563356399709704,57.563356399709704,4.796946366642476,41,5.953444410158846
247,16,263995,264011,1342.3,1439.9,1029.5,1019.8,98.08083400950477,98.08083400950477,6.130052125594048,41,5.953444410158846
248,12,264247,264259,1416.7,1379.1,1008.3,1017.6,38.73306081372878,38.73306081372878,3.2277550678107314,41,5.953444410158846
249,20,264423,264443,1363.6,1491.4,1017.4,998.5,129.18997639135958,129.18997639135958,6.459498819567979,41,5.953444410158846
250,328,264751,265079,1455.1,1608.5,974.7,689.7,323.6611808666588,323.6611808666588,0.9867718928861549,41,5.953444410158846
251,148,265199,265347,1560.4,1724.3,490.8,649.4,228.07272962807266,228.07272962807266,1.541031956946437,41,5.953444410158846
252,68,265407,265475,1730.0,1498.5,671.0,1002.9,404.6601784213514,404.6601784213514,5.95088497678458,41,5.953444410158846
253,32,265527,265559,1504.4,1508.9,1000.1,997.1,5.408326913195984,5.408326913195984,0.1690102160373745,41,5.953444410158846
254,40,265595,265635,1517.0,1322.2,997.6,1071.7,208.41748966917336,208.41748966917336,5.210437241729334,41,5.953444410158846
255,20,265931,265951,1325.0,1444.7,1088.6,1112.0,121.96577388759528,121.96577388759528,6.098288694379764,41,5.953444410158846
256,8,266235,266243,1410.8,1446.1,1149.6,1166.1,38.965882512782855,38.965882512782855,4.870735314097857,41,5.953444410158846
